Zone_ID,MAE,RMSE,MAPE,R2
132,36.9325065612793,100.58716777160245,16203.50390625,-0.06314146518707275
161,37.24302673339844,110.94749074731253,979.0078125,-0.125313401222229
237,36.24048614501953,105.89989653412084,2986.16064453125,-0.13491582870483398
236,32.02942657470703,95.34730921740791,41923.13671875,-0.11757290363311768
162,27.802892684936523,79.18231410603948,3354.962158203125,-0.13750362396240234
