Zone_ID,MAE,RMSE,MAPE,R2
132,39.07482236693427,105.05949614908522,300.11927466039583,-0.16053954338607657
161,37.266858780750376,110.99545016438195,75.1828394015136,-0.12705118140466953
237,36.16871529480816,105.75025410478804,131.34489270003138,-0.13247420013910016
236,32.23078168512402,95.74967244503107,18.609531240457343,-0.12778948641514476
162,27.86555705158775,79.27633830283224,75.17960180436711,-0.1409683565329085
